Nassau,Does the United States have a base near Glasgow?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Did Tesla study electrical engineering?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Did Tesla study electrical engineering?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Was Tesla born in the United States?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Was Tesla born in the United States?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Was Tesla hired by Edison?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Was Tesla hired by Edison?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,When did Tesla demonstrate wireless communication (radio)?,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,When did Tesla demonstrate wireless communication (radio)?,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,What is the SI unit measuring magnetic flux density or magnetic induction?,the tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,What is the SI unit measuring magnetic flux density or magnetic induction?,the tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Was Tesla regarded as a mad scientist?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Was Tesla regarded as a mad scientist?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,What type of current did Tesla invent?,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,"Who was the victor of the ""War of Currents""?",Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,"Who was the victor of the ""War of Currents""?",Nikola Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Where did Tesla study electrical engineering?,the Austrian Polytechnic in Graz ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola_Tesla,Where did Tesla study electrical engineering?,Austrian Polytechnic in Graz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Is Ottawa the capital of Canada?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Does Ottawa sit on the Ottowa River?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Do small tremors occur in Ottawa?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,What is Ottawa's population?,1,medium,S09_set3_a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,What are Ottawa's primary industries?,Logging and lumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,What is Ottawa's junior ice hockey team?,the Ottawa 67's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,What is Ottawa's major league hockey team?,the Ottawa Senators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,What are Carleton University's athletic teams called?,Carleton Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Is Ottawa colder than Moscow in January?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Is Ottawa on a river?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Is Ottawa on a river?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Does it snow in Ottawa?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Does it snow in Ottawa?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Was there a cholera outbreak in 1832?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Was there a cholera outbreak in 1832?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Who is the mayor of Ottawa?,Larry O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Who is the mayor of Ottawa?,Larry O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,How many townships are in Ottawa?,eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,How many townships are in Ottawa?,eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,What's the main highway in Ottawa?,Highway 417,S09_set3_a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,What's the main highway in Ottawa?,provinical Highway 417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,What was Ottawa's name in 1850?,Bytown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,What was Ottawa's name in 1850?,Bytown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Based on the average, in what year will the next small tremor occur in Ottawa?,S09_set3_a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Based on the average, in what year will the next small tremor occur in Ottawa?,S09_set3_a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Where were immigrants from in the 1800s?,Irish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Where were immigrants from in the 1800s?,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa,Are there also discussions of having OC Transpo Light Rail and STO Transitway networks linking on the Gatineau side of the Ottawa River ?,Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Does the giant otter live in South America?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Does the giant otter live in South America?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Do otters have claws?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Do otters have claws?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Do otters eat fish?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Do otters eat fish?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,What is an otter's den called?,A holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,What is an otter's den called?,holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Where do sea otters live?,Beside water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Where do sea otters live?,Pacific coast of North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Why are otters vulnerable to prey depletion?,Prey-dependence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Why are otters vulnerable to prey depletion?,prey-dependency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Do otters enjoy playing?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Do otters enjoy playing?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Do sea otters have a layer of fat like whales?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Do sea otters have a layer of fat like whales?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Is the otter in the same family as the badger?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otter,Is the otter in the same family as the badger?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Are there any cities named Santiago in the United States?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Are there any cities named Santiago in the United States?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Was Santiago the name of an indie/punk band?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Was Santiago the name of an indie/punk band?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Is Santiago a name in Spanish?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Is Santiago a name in Spanish?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,What is the origin of the name Santiago?,Spanish for St. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,What is the origin of the name Santiago?,sanit + iago,S09_set3_a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Who has released an album or song named Santiago?,The Chieftains; Loreena McKennitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Who has released an album or song named Santiago?,The Chieftains and Loreena McKennitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,What is the Order of Santiago?,a Spanish knightly order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,What is the Order of Santiago?,a Spanish Knightly order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,What notable people have been named Santiago?,Benito Santiago, Rafael Santiago Maria, Santiago Caballero, Santiago Cabrera; James, son of Zebedee,hard,hard,S09_set3_a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,What notable people have been named Santiago?,Benito,hard,S09_set3_a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,What fictional stories include a main character named Santiago?,Gears of War, the television series Babylon 5, Anne Rice's novel Interview with the Vampire, aulo Coelho's The Alchemist (novel), the television show Friday Night Lights,hard,hard,S09_set3_a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,What fictional stories include a main character named Santiago?,Interview with the Vampire,hard,S09_set3_a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Is Santiago the national capital of a country?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Is santiago Spanish for St. James  ( from santo ,  saint  +  iago ,easy,S09_set3_a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,Is santiago Spanish for St. James?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago,What is Santiago?,Santiago is Spanish for St. James. It is also the name of places in Argentina, Colombia, Costa Rica, Cuba, the Dominican Republic, Ecuador, Guatemala, Jamaica, Mexico, Nicaragua, Panama, Paraguay, Peru, the Philippines, Portugal, Spain, the United States, Venezuela, and the Amazon. It is also the name of a baseball catcher, a film director, a guitarist, an economist, a footballer, a DJ, an actor, and James, son of Zebedee. Fictional people with this name include a character from Gears of War, a character from Chronicle of a Death Foretold, a character in Old Man and the Sea, a character in Babylon 5, a character in Interview with the Vampire, the main character of The Alchemist, and a character on Friday Night Lights. There has also been a battle of Santiago de Cuba, a couple of bands named Santiago, an Order of Santiago," and ""Santiago"" as a shortened form of the Reconquista battle cry.",NULL,too hard,S09_set3_a6
Spanish_language,Are countries without in red?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,However, is English the official  language?,S09_set5_a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Are most Spanish  speakers in Latin America?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Are countries where is a regionalism in green?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,The deeper  the blue  is, is the more  predominant?,S09_set5_a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Are these marked with an asterisk  ( *  )?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Did the language lose its official status?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Where do about 400 million people speak Spanish?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,What kind of instrument is the spanish language?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Is the lexical similarity with Italian estimated at 82%?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Is spanish an official language of the European Union?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,What is an official language of the European Union?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Is it true that mexico contains the largest population of Spanish speakers?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Mexico contains the largest population of what?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Is this phenomenon notable in Brazil?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Is spanish one of the official languages?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Is universidad de México Instituto Cervantes Spanish language of Spain?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Is spanish language of the European Union?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Pasan en consecuencia , las palabras que comienzan por estas dos letras ,NULL,NULL,NULL,S09_set5_a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish_language,Allow the common features of the writing systems of the Romance languages for a greater amount of interlingual reading comprehension than oral communication would ?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,What was Swahili language`s profession?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,How many years ago was an interterritorial conference held at Mombasa ?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,What is Swahili language`s last name?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,How many years ago was it when the rulers of Zanzibar organized trading expeditions into the interior of the mainland , up to the various lakes in the continent `s Great Rift Valley?,S09_set5_a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,What is Swahili language`s first name?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Where did Swahili language die?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Has swahili no diphthongs?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Is a third  prefix the object  prefix?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,When is /ref>,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Swahili unusual?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Where does swahili grammar arrange nouns?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,What was the only good candidate in these two colonies?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Do some writers mark aspirated consonants?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Was one key step in spreading Swahili to create a standard written language?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Are there today more speakers in Kenya of the Somali coast?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Is      / ref Swahili unusual among sub-Saharan languages?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,The pronunciation of the phoneme / u / stands between what?,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swahili_language,Are vowels never reduced , regardless of stress ?,S09_set5_a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Does the Australian Black Swan have white feathers on its wings?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Does the Australian Black Swan have white feathers on its wings?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Do swans belong to the family Anatidae?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Do swans belong to the family Anatidae?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Can black swans swim with only one leg?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Can black swans swim with only one leg?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What are young swans known as?,cygnets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What are young swans known as?,Cygnets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the Irish legend of the Children of Lir about?,a stepmother transforming her children into swans for 900 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the Irish legend of the Children of Lir about?,A stepmother transforming her children into swans for 900 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the Sanskrit word for swan?,hamsa or hansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the Sanskrit word for swan?,Hamsa or hansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,"Which album was the song ""The Bonny Swans"" from?",The Mask and Mirror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,"Which album was the song ""The Bonny Swans"" from?",The Mask and Mirror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the Polish word for swan?,&#321;ab&#281;d&#378;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the Polish word for swan?,Łabędź,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Which ballet by Pyotr Tchaikovsky is partially based on an Ancient German legend about a princess who was turned into a swan?,Swan Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Which ballet by Pyotr Tchaikovsky is partially based on an Ancient German legend about a princess who was turned into a swan?,Swan Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Are swan birds of the family Anatidae?,Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Are swan birds of the family Anatidae?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Do swans feature strongly in mythology?,Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Do swans feature strongly in mythology?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Is the Trumpeter Swan the largest bird?,It is the largest bird of North America.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Is the Trumpeter Swan the largest bird?,The Trumpeter Swan is the largest bird of North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the name of young swans?,Cygnets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the name of young swans?,Cygnets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,"Where is the word ""swan"" derived from?",Old English swan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,"Where is the word ""swan"" derived from?","The Old English word ""swan",medium,S09_set1_a10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the best known story about a swan?,The Ugly Duckling fable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the best known story about a swan?,The Ugly Duckling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Are swans and ducks birds of the same family?,Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,Are swans and ducks birds of the same family?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the name of an adult female?,Pen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the name of an adult female?,An adult female swan is called a pen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the color of the Australian Black Swan?,Completely black except for the white flight feathers on its wings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan,What is the color of the Australian Black Swan?,Completely black except for the white feathers on its wings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,Is the Tiger a member of the Felidar family?,No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,Is the Tiger a member of the Felidar family?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,Are tigers solitary animals?,Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,Are tigers solitary animals?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,Are panthers a type of tiger?,No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,Are panthers a type of tiger?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,What do tigers' powerfully built legs and shoulders allow tigers to do?,They have the ability to pull down prey substantially heavier than themselves.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,What do tigers' powerfully built legs and shoulders allow tigers to do?,have the ability to pull down prey substantially heavier than themselves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,What would a tiger do when seized by a crocodile?,A tiger will strike at the reptile's eyes with its paws.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,What would a tiger do when seized by a crocodile?,strike at the reptile's eyes with its paws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,What are the typical features of a tiger country?,It will always have good cover,S09_set1_a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,What are the typical features of a tiger country?,Good cover,medium,S09_set1_a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,Would it be common for tigers to mate in January?,Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,Would it be common for tigers to mate in January?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,About how many square kilometers would be needed to house 3 female tigers?,60 square kilometers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,About how many square kilometers would be needed to house 3 female tigers?,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger,Would a tiger be likely to feedon smaller animals, such as mice?,S09_set1_a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumpet,Did the predecessors to trumpets have valves?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumpet,Are trumpets constructed of brass?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumpet,Is the bass trumpet the smallest trumpet?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumpet,What musical styles is the trumpet used in?,Ska, Rock, Blues, pop, polka, cuban music, mariachi and funk.,medium,medium,S09_set2_a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumpet,What is the most common type of trumpet?,The B trumpet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumpet,How does a trumpet produce sound?,By blowing air through closed lips.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumpet,How do trumpets compensate for wolf tones?,Somce trumpetes have a slide mechanism built in to compensate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumpet,Did Miles Davis play the trumpet?,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumpet,Does a trumpet have a mellower tone than a cornet?,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Is the name of the upper shell of a turtle called the plastron?,No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Do scutes fall away from the turtle's shell?,Some of the scutes eventually fall away from the shell.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Do scutes fall away from the turtle's shell?,yes,S09_set1_a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Do Terrestrial tortoises have short feet?,Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Do Terrestrial tortoises have short feet?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,How many groups are turtles broken down into?,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,How many groups are turtles broken down into?,two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Where are the only surviving giant tortoises?,They are on the Seychelles and Galápagos Islands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Where are the only surviving giant tortoises?,Seychelles and Gal�pagos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,How do turtles chew food?,Turtles use their jaws to cut and chew food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,How do turtles chew food?,Turtles use their jaws to cut and chew food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Are tortoises land based?,Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Are tortoises land based?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Where are turtle eggs layed?,Turtles lay eggs on land.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Where are turtle eggs layed?,on land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Is turtle soup considered a delicacy?,No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle,Is turtle soup considered a delicacy?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
